target,history,test_year,spec,feature,training_missing,test_missing,training_median,value_withheld_all_training_missing,missing_indicator_retained
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,cash_cover_months__prior,100,0,,True,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,current_ratio__prior,0,0,3.12705,False,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,own_source_pct__prior,0,0,59.315,False,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,debt_service_cover__prior,7,6,5.7614,False,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,86.20593233642572,False,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,population__prior,0,0,21855.5,False,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,road_km__prior,100,102,,True,True
maintenance_ratio_pct,long,2016,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2017,fiscal_only,operating_ratio_pct__prior,0,0,-5.5,False,True
maintenance_ratio_pct,long,2017,fiscal_only,cash_cover_months__prior,100,0,9.338750000000001,False,True
maintenance_ratio_pct,long,2017,fiscal_only,current_ratio__prior,0,0,3.04395,False,True
maintenance_ratio_pct,long,2017,fiscal_only,own_source_pct__prior,0,0,65.125,False,True
maintenance_ratio_pct,long,2017,fiscal_only,debt_service_cover__prior,14,5,4.7948,False,True
maintenance_ratio_pct,long,2017,fiscal_only,maintenance_ratio_pct__prior,0,0,92.7508898276416,False,True
maintenance_ratio_pct,long,2017,fiscal_only,population__prior,0,0,22725.5,False,True
maintenance_ratio_pct,long,2017,fiscal_only,road_km__prior,202,100,,True,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,operating_ratio_pct__prior,0,0,-5.5,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,cash_cover_months__prior,100,0,9.338750000000001,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,current_ratio__prior,0,0,3.04395,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,own_source_pct__prior,0,0,65.125,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,debt_service_cover__prior,14,5,4.7948,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,92.7508898276416,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,population__prior,0,0,22725.5,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,road_km__prior,202,100,,True,True
maintenance_ratio_pct,long,2017,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,-5.5,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,cash_cover_months__prior,100,0,9.338750000000001,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,current_ratio__prior,0,0,3.04395,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,own_source_pct__prior,0,0,65.125,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,debt_service_cover__prior,14,5,4.7948,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,92.7508898276416,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,population__prior,0,0,22725.5,False,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,road_km__prior,202,100,,True,True
maintenance_ratio_pct,long,2017,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2018,fiscal_only,operating_ratio_pct__prior,0,0,-3.325,False,True
maintenance_ratio_pct,long,2018,fiscal_only,cash_cover_months__prior,100,0,10.01325,False,True
maintenance_ratio_pct,long,2018,fiscal_only,current_ratio__prior,0,0,3.10015,False,True
maintenance_ratio_pct,long,2018,fiscal_only,own_source_pct__prior,0,0,66.065,False,True
maintenance_ratio_pct,long,2018,fiscal_only,debt_service_cover__prior,20,5,5.05145,False,True
maintenance_ratio_pct,long,2018,fiscal_only,maintenance_ratio_pct__prior,0,0,95.25287388782462,False,True
maintenance_ratio_pct,long,2018,fiscal_only,population__prior,0,0,22866.0,False,True
maintenance_ratio_pct,long,2018,fiscal_only,road_km__prior,304,0,,True,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,operating_ratio_pct__prior,0,0,-3.325,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,cash_cover_months__prior,100,0,10.01325,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,current_ratio__prior,0,0,3.10015,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,own_source_pct__prior,0,0,66.065,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,debt_service_cover__prior,20,5,5.05145,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,95.25287388782462,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,population__prior,0,0,22866.0,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,road_km__prior,304,0,,True,True
maintenance_ratio_pct,long,2018,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,-3.325,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,cash_cover_months__prior,100,0,10.01325,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,current_ratio__prior,0,0,3.10015,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,own_source_pct__prior,0,0,66.065,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,debt_service_cover__prior,20,5,5.05145,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,95.25287388782462,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,population__prior,0,0,22866.0,False,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,road_km__prior,304,0,,True,True
maintenance_ratio_pct,long,2018,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2019,fiscal_only,operating_ratio_pct__prior,0,0,-1.2650000000000001,False,True
maintenance_ratio_pct,long,2019,fiscal_only,cash_cover_months__prior,100,0,10.11985,False,True
maintenance_ratio_pct,long,2019,fiscal_only,current_ratio__prior,0,0,3.2027,False,True
maintenance_ratio_pct,long,2019,fiscal_only,own_source_pct__prior,0,0,65.925,False,True
maintenance_ratio_pct,long,2019,fiscal_only,debt_service_cover__prior,25,6,5.2817,False,True
maintenance_ratio_pct,long,2019,fiscal_only,maintenance_ratio_pct__prior,0,0,97.00449844257614,False,True
maintenance_ratio_pct,long,2019,fiscal_only,population__prior,0,0,22866.0,False,True
maintenance_ratio_pct,long,2019,fiscal_only,road_km__prior,404,0,,True,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,operating_ratio_pct__prior,0,0,-1.2650000000000001,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,cash_cover_months__prior,100,0,10.11985,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,current_ratio__prior,0,0,3.2027,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,own_source_pct__prior,0,0,65.925,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,debt_service_cover__prior,25,6,5.2817,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,97.00449844257614,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,population__prior,0,0,22866.0,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,road_km__prior,404,0,,True,True
maintenance_ratio_pct,long,2019,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,-1.2650000000000001,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,cash_cover_months__prior,100,0,10.11985,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,current_ratio__prior,0,0,3.2027,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,own_source_pct__prior,0,0,65.925,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,debt_service_cover__prior,25,6,5.2817,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,97.00449844257614,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,population__prior,0,0,22866.0,False,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,road_km__prior,404,0,,True,True
maintenance_ratio_pct,long,2019,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2020,fiscal_only,operating_ratio_pct__prior,0,0,0.305,False,True
maintenance_ratio_pct,long,2020,fiscal_only,cash_cover_months__prior,100,0,10.41465,False,True
maintenance_ratio_pct,long,2020,fiscal_only,current_ratio__prior,0,0,3.2662500000000003,False,True
maintenance_ratio_pct,long,2020,fiscal_only,own_source_pct__prior,0,0,65.725,False,True
maintenance_ratio_pct,long,2020,fiscal_only,debt_service_cover__prior,30,7,5.9794,False,True
maintenance_ratio_pct,long,2020,fiscal_only,maintenance_ratio_pct__prior,0,0,98.0455680705191,False,True
maintenance_ratio_pct,long,2020,fiscal_only,population__prior,0,0,23073.5,False,True
maintenance_ratio_pct,long,2020,fiscal_only,road_km__prior,404,0,1087.71,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,operating_ratio_pct__prior,0,0,0.305,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,cash_cover_months__prior,100,0,10.41465,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,current_ratio__prior,0,0,3.2662500000000003,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,own_source_pct__prior,0,0,65.725,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,debt_service_cover__prior,30,7,5.9794,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,98.0455680705191,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,population__prior,0,0,23073.5,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,road_km__prior,404,0,1087.71,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,0.305,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,cash_cover_months__prior,100,0,10.41465,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,current_ratio__prior,0,0,3.2662500000000003,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,own_source_pct__prior,0,0,65.725,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,debt_service_cover__prior,30,7,5.9794,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,98.0455680705191,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,population__prior,0,0,23073.5,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,road_km__prior,404,0,1087.71,False,True
maintenance_ratio_pct,long,2020,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2021,fiscal_only,operating_ratio_pct__prior,0,0,1.44,False,True
maintenance_ratio_pct,long,2021,fiscal_only,cash_cover_months__prior,100,0,10.639,False,True
maintenance_ratio_pct,long,2021,fiscal_only,current_ratio__prior,0,0,3.2741,False,True
maintenance_ratio_pct,long,2021,fiscal_only,own_source_pct__prior,0,0,65.46,False,True
maintenance_ratio_pct,long,2021,fiscal_only,debt_service_cover__prior,36,4,6.4,False,True
maintenance_ratio_pct,long,2021,fiscal_only,maintenance_ratio_pct__prior,0,0,98.5059508736389,False,True
maintenance_ratio_pct,long,2021,fiscal_only,population__prior,0,0,22983.0,False,True
maintenance_ratio_pct,long,2021,fiscal_only,road_km__prior,404,0,1161.2856399999998,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,operating_ratio_pct__prior,0,0,1.44,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,cash_cover_months__prior,100,0,10.639,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,current_ratio__prior,0,0,3.2741,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,own_source_pct__prior,0,0,65.46,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,debt_service_cover__prior,36,4,6.4,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,98.5059508736389,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,population__prior,0,0,22983.0,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,road_km__prior,404,0,1161.2856399999998,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,1.44,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,cash_cover_months__prior,100,0,10.639,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,current_ratio__prior,0,0,3.2741,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,own_source_pct__prior,0,0,65.46,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,debt_service_cover__prior,36,4,6.4,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,98.5059508736389,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,population__prior,0,0,22983.0,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,road_km__prior,404,0,1161.2856399999998,False,True
maintenance_ratio_pct,long,2021,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2022,fiscal_only,operating_ratio_pct__prior,0,0,1.53,False,True
maintenance_ratio_pct,long,2022,fiscal_only,cash_cover_months__prior,100,0,10.794,False,True
maintenance_ratio_pct,long,2022,fiscal_only,current_ratio__prior,0,0,3.3,False,True
maintenance_ratio_pct,long,2022,fiscal_only,own_source_pct__prior,0,0,65.81,False,True
maintenance_ratio_pct,long,2022,fiscal_only,debt_service_cover__prior,43,3,6.4954,False,True
maintenance_ratio_pct,long,2022,fiscal_only,maintenance_ratio_pct__prior,0,0,99.17251755265798,False,True
maintenance_ratio_pct,long,2022,fiscal_only,population__prior,0,0,23164.0,False,True
maintenance_ratio_pct,long,2022,fiscal_only,road_km__prior,404,0,1165.86,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,operating_ratio_pct__prior,0,0,1.53,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,cash_cover_months__prior,100,0,10.794,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,current_ratio__prior,0,0,3.3,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,own_source_pct__prior,0,0,65.81,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,debt_service_cover__prior,43,3,6.4954,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,99.17251755265798,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,population__prior,0,0,23164.0,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,road_km__prior,404,0,1165.86,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,1.53,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,cash_cover_months__prior,100,0,10.794,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,current_ratio__prior,0,0,3.3,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,own_source_pct__prior,0,0,65.81,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,debt_service_cover__prior,43,3,6.4954,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,99.17251755265798,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,population__prior,0,0,23164.0,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,road_km__prior,404,0,1165.86,False,True
maintenance_ratio_pct,long,2022,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2023,fiscal_only,operating_ratio_pct__prior,0,0,1.48,False,True
maintenance_ratio_pct,long,2023,fiscal_only,cash_cover_months__prior,100,0,10.816199999999998,False,True
maintenance_ratio_pct,long,2023,fiscal_only,current_ratio__prior,0,0,3.29,False,True
maintenance_ratio_pct,long,2023,fiscal_only,own_source_pct__prior,0,0,65.42,False,True
maintenance_ratio_pct,long,2023,fiscal_only,debt_service_cover__prior,47,3,6.5600000000000005,False,True
maintenance_ratio_pct,long,2023,fiscal_only,maintenance_ratio_pct__prior,0,0,99.42426926483614,False,True
maintenance_ratio_pct,long,2023,fiscal_only,population__prior,0,0,23181.0,False,True
maintenance_ratio_pct,long,2023,fiscal_only,road_km__prior,404,0,1167.39,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,operating_ratio_pct__prior,0,0,1.48,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,cash_cover_months__prior,100,0,10.816199999999998,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,current_ratio__prior,0,0,3.29,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,own_source_pct__prior,0,0,65.42,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,debt_service_cover__prior,47,3,6.5600000000000005,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,99.42426926483614,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,population__prior,0,0,23181.0,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,road_km__prior,404,0,1167.39,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,1.48,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,cash_cover_months__prior,100,0,10.816199999999998,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,current_ratio__prior,0,0,3.29,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,own_source_pct__prior,0,0,65.42,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,debt_service_cover__prior,47,3,6.5600000000000005,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,99.42426926483614,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,population__prior,0,0,23181.0,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,road_km__prior,404,0,1167.39,False,True
maintenance_ratio_pct,long,2023,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2024,fiscal_only,operating_ratio_pct__prior,0,0,1.36,False,True
maintenance_ratio_pct,long,2024,fiscal_only,cash_cover_months__prior,100,0,11.02,False,True
maintenance_ratio_pct,long,2024,fiscal_only,current_ratio__prior,0,0,3.29,False,True
maintenance_ratio_pct,long,2024,fiscal_only,own_source_pct__prior,0,0,64.9,False,True
maintenance_ratio_pct,long,2024,fiscal_only,debt_service_cover__prior,50,2,6.59,False,True
maintenance_ratio_pct,long,2024,fiscal_only,maintenance_ratio_pct__prior,0,0,99.70094317920405,False,True
maintenance_ratio_pct,long,2024,fiscal_only,population__prior,0,0,23317.0,False,True
maintenance_ratio_pct,long,2024,fiscal_only,road_km__prior,404,0,1170.5000000000002,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,operating_ratio_pct__prior,0,0,1.36,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,cash_cover_months__prior,100,0,11.02,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,current_ratio__prior,0,0,3.29,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,own_source_pct__prior,0,0,64.9,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,debt_service_cover__prior,50,2,6.59,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,99.70094317920405,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,population__prior,0,0,23317.0,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,road_km__prior,404,0,1170.5000000000002,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,1.36,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,cash_cover_months__prior,100,0,11.02,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,current_ratio__prior,0,0,3.29,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,own_source_pct__prior,0,0,64.9,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,debt_service_cover__prior,50,2,6.59,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,99.70094317920405,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,population__prior,0,0,23317.0,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,road_km__prior,404,0,1170.5000000000002,False,True
maintenance_ratio_pct,long,2024,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,operating_ratio_pct__prior,0,0,4.94,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,cash_cover_months__prior,0,0,11.96,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,current_ratio__prior,0,0,3.57,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,own_source_pct__prior,0,0,64.06,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,debt_service_cover__prior,6,4,7.93,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,maintenance_ratio_pct__prior,0,0,99.28682774746687,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,population__prior,0,0,22450.0,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_only,road_km__prior,0,0,1166.98,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,operating_ratio_pct__prior,0,0,4.94,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,cash_cover_months__prior,0,0,11.96,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,current_ratio__prior,0,0,3.57,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,own_source_pct__prior,0,0,64.06,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,debt_service_cover__prior,6,4,7.93,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,99.28682774746687,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,population__prior,0,0,22450.0,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,road_km__prior,0,0,1166.98,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,4.94,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,cash_cover_months__prior,0,0,11.96,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,current_ratio__prior,0,0,3.57,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,own_source_pct__prior,0,0,64.06,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,debt_service_cover__prior,6,4,7.93,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,99.28682774746687,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,population__prior,0,0,22450.0,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,road_km__prior,0,0,1166.98,False,True
maintenance_ratio_pct,short_2017_onward,2021,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,operating_ratio_pct__prior,0,0,3.73,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,cash_cover_months__prior,0,0,11.67,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,current_ratio__prior,0,0,3.45,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,own_source_pct__prior,0,0,65.83,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,debt_service_cover__prior,13,3,7.355,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,maintenance_ratio_pct__prior,0,0,100.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,population__prior,0,0,23317.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_only,road_km__prior,0,0,1170.5100000000002,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,operating_ratio_pct__prior,0,0,3.73,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,cash_cover_months__prior,0,0,11.67,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,current_ratio__prior,0,0,3.45,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,own_source_pct__prior,0,0,65.83,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,debt_service_cover__prior,13,3,7.355,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,maintenance_ratio_pct__prior,0,0,100.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,population__prior,0,0,23317.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,road_km__prior,0,0,1170.5100000000002,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_fire,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,operating_ratio_pct__prior,0,0,3.73,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,cash_cover_months__prior,0,0,11.67,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,current_ratio__prior,0,0,3.45,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,own_source_pct__prior,0,0,65.83,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,debt_service_cover__prior,13,3,7.355,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,maintenance_ratio_pct__prior,0,0,100.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,population__prior,0,0,23317.0,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,road_km__prior,0,0,1170.5100000000002,False,True
maintenance_ratio_pct,short_2017_onward,2022,fiscal_plus_disaster,fesm_burned_ha__event,0,0,0.0,False,True
maintenance_ratio_pct,short_2017_onward,2023,fiscal_only,operating_ratio_pct__prior,0,0,2.63,False,True
