target,history,test_year,spec,feature,ridge_alpha,tuning_mode,coefficient_per_training_sd,training_mean,training_sd
cash_cover_months,long,2023,fiscal_only,cash_cover_months__prior,0.1,inner_forward_equal_year_MAE,4.7214996315972995,11.87856192468619,5.785657669523223
cash_cover_months,long,2023,fiscal_only,current_ratio__prior,0.1,inner_forward_equal_year_MAE,0.5392946017807199,3.853369874476988,2.2406710224723763
cash_cover_months,long,2023,fiscal_only,own_source_pct__prior,0.1,inner_forward_equal_year_MAE,-0.4327599971679522,65.15965132496514,13.796516459078443
cash_cover_months,long,2023,fiscal_only,debt_service_cover__prior,0.1,inner_forward_equal_year_MAE,-0.24794939418165096,42.50821450488145,340.6469907121311
cash_cover_months,long,2023,fiscal_only,maintenance_ratio_pct__prior,0.1,inner_forward_equal_year_MAE,0.1802194611287598,103.09927856163299,36.41714273780857
cash_cover_months,long,2023,fiscal_only,population__prior,0.1,inner_forward_equal_year_MAE,0.1966496048804967,49856.93723849372,64457.53526064669
cash_cover_months,long,2023,fiscal_only,road_km__prior,0.1,inner_forward_equal_year_MAE,-0.12215666537082633,1187.6805185306832,547.5358173924494
cash_cover_months,long,2023,fiscal_only,operating_ratio_pct__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_only,cash_cover_months__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_only,current_ratio__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_only,own_source_pct__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_only,debt_service_cover__prior__missing,0.1,inner_forward_equal_year_MAE,0.08162343045550116,0.05578800557880056,0.22951188207223666
cash_cover_months,long,2023,fiscal_only,maintenance_ratio_pct__prior__missing,0.1,inner_forward_equal_year_MAE,-0.24360603975897271,0.0041841004184100415,0.06454915740812348
cash_cover_months,long,2023,fiscal_only,population__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_only,road_km__prior__missing,0.1,inner_forward_equal_year_MAE,0.4092044463030104,0.4281729428172943,0.49481397904310703
cash_cover_months,long,2023,fiscal_plus_fire,operating_ratio_pct__prior,0.1,inner_forward_equal_year_MAE,0.09977298410179028,1.4735564853556484,10.646844244767198
cash_cover_months,long,2023,fiscal_plus_fire,cash_cover_months__prior,0.1,inner_forward_equal_year_MAE,4.728071932243572,11.87856192468619,5.785657669523223
cash_cover_months,long,2023,fiscal_plus_fire,current_ratio__prior,0.1,inner_forward_equal_year_MAE,0.5293588123112568,3.853369874476988,2.2406710224723763
cash_cover_months,long,2023,fiscal_plus_fire,own_source_pct__prior,0.1,inner_forward_equal_year_MAE,-0.42154218875522825,65.15965132496514,13.796516459078443
cash_cover_months,long,2023,fiscal_plus_fire,debt_service_cover__prior,0.1,inner_forward_equal_year_MAE,-0.2476301697539206,42.50821450488145,340.6469907121311
cash_cover_months,long,2023,fiscal_plus_fire,maintenance_ratio_pct__prior,0.1,inner_forward_equal_year_MAE,0.17778157913027318,103.09927856163299,36.41714273780857
cash_cover_months,long,2023,fiscal_plus_fire,population__prior,0.1,inner_forward_equal_year_MAE,0.1910066654518775,49856.93723849372,64457.53526064669
cash_cover_months,long,2023,fiscal_plus_fire,road_km__prior,0.1,inner_forward_equal_year_MAE,-0.10863173703090613,1187.6805185306832,547.5358173924494
cash_cover_months,long,2023,fiscal_plus_fire,fesm_burned_ha__event,0.1,inner_forward_equal_year_MAE,-0.11142640403346285,6190.1692395237305,33081.121497195345
cash_cover_months,long,2023,fiscal_plus_fire,operating_ratio_pct__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_fire,cash_cover_months__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_fire,current_ratio__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_fire,own_source_pct__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_fire,debt_service_cover__prior__missing,0.1,inner_forward_equal_year_MAE,0.07911640155150819,0.05578800557880056,0.22951188207223666
cash_cover_months,long,2023,fiscal_plus_fire,maintenance_ratio_pct__prior__missing,0.1,inner_forward_equal_year_MAE,-0.24404869647869165,0.0041841004184100415,0.06454915740812348
cash_cover_months,long,2023,fiscal_plus_fire,population__prior__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_fire,road_km__prior__missing,0.1,inner_forward_equal_year_MAE,0.3914150460528962,0.4281729428172943,0.49481397904310703
cash_cover_months,long,2023,fiscal_plus_fire,fesm_burned_ha__event__missing,0.1,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,operating_ratio_pct__prior,10.0,inner_forward_equal_year_MAE,0.1992177051368925,1.4735564853556495,10.646844244767195
cash_cover_months,long,2023,fiscal_plus_disaster,cash_cover_months__prior,10.0,inner_forward_equal_year_MAE,4.628027251396814,11.878561924686196,5.785657669523227
cash_cover_months,long,2023,fiscal_plus_disaster,current_ratio__prior,10.0,inner_forward_equal_year_MAE,0.5767865600599167,3.8533698744769866,2.2406710224723776
cash_cover_months,long,2023,fiscal_plus_disaster,own_source_pct__prior,10.0,inner_forward_equal_year_MAE,-0.415086021186667,65.15965132496507,13.796516459078441
cash_cover_months,long,2023,fiscal_plus_disaster,debt_service_cover__prior,10.0,inner_forward_equal_year_MAE,-0.23980264786274672,42.508214504881586,340.6469907121309
cash_cover_months,long,2023,fiscal_plus_disaster,maintenance_ratio_pct__prior,10.0,inner_forward_equal_year_MAE,0.17737827490654148,103.09927856163307,36.41714273780857
cash_cover_months,long,2023,fiscal_plus_disaster,population__prior,10.0,inner_forward_equal_year_MAE,0.1349353059988473,49856.93723849372,64457.53526064669
cash_cover_months,long,2023,fiscal_plus_disaster,road_km__prior,10.0,inner_forward_equal_year_MAE,-0.08960614905578357,1187.6805185306905,547.5358173924478
cash_cover_months,long,2023,fiscal_plus_disaster,fesm_burned_ha__event,10.0,inner_forward_equal_year_MAE,-0.1258765443991758,6190.1692395237305,33081.12149719539
cash_cover_months,long,2023,fiscal_plus_disaster,operating_ratio_pct__prior__missing,10.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,cash_cover_months__prior__missing,10.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,current_ratio__prior__missing,10.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,own_source_pct__prior__missing,10.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,debt_service_cover__prior__missing,10.0,inner_forward_equal_year_MAE,0.09883886282466926,0.05578800557880056,0.22951188207223697
cash_cover_months,long,2023,fiscal_plus_disaster,maintenance_ratio_pct__prior__missing,10.0,inner_forward_equal_year_MAE,-0.22977892165573557,0.0041841004184100415,0.06454915740812323
cash_cover_months,long,2023,fiscal_plus_disaster,population__prior__missing,10.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,road_km__prior__missing,10.0,inner_forward_equal_year_MAE,0.04765471552212664,0.4281729428172943,0.49481397904310576
cash_cover_months,long,2023,fiscal_plus_disaster,fesm_burned_ha__event__missing,10.0,inner_forward_equal_year_MAE,0.0,0.0,1.0
cash_cover_months,long,2023,fiscal_plus_disaster,bushfire_declared__event__listed,10.0,inner_forward_equal_year_MAE,-0.057140564888011176,0.14644351464435146,0.3535502958038108
cash_cover_months,long,2023,fiscal_plus_disaster,bushfire_declared__event__no_listed,10.0,inner_forward_equal_year_MAE,0.08118408040114318,0.4560669456066946,0.4980661469440316
cash_cover_months,long,2023,fiscal_plus_disaster,bushfire_declared__event__unknown,10.0,inner_forward_equal_year_MAE,-0.04134420756231723,0.39748953974895396,0.489378795555262
cash_cover_months,long,2023,fiscal_plus_disaster,flood_declared__event__listed,10.0,inner_forward_equal_year_MAE,0.10114020729109881,0.41422594142259417,0.49258787122214154
cash_cover_months,long,2023,fiscal_plus_disaster,flood_declared__event__no_listed,10.0,inner_forward_equal_year_MAE,-0.3948817755927648,0.32496513249651326,0.46836182077325234
cash_cover_months,long,2023,fiscal_plus_disaster,flood_declared__event__unknown,10.0,inner_forward_equal_year_MAE,0.30775342837244735,0.2608089260808926,0.4390758820038125
cash_cover_months,short_2017_onward,2021,fiscal_only,operating_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,-0.011595794807336834,3.4553921568627457,8.70467911939913
cash_cover_months,short_2017_onward,2021,fiscal_only,cash_cover_months__prior,10.0,fixed_no_inner_forward_fold,4.653434403096698,12.720980392156857,5.6297613416841585
cash_cover_months,short_2017_onward,2021,fiscal_only,current_ratio__prior,10.0,fixed_no_inner_forward_fold,0.3744238417657842,4.069803921568628,2.2931026076903724
cash_cover_months,short_2017_onward,2021,fiscal_only,own_source_pct__prior,10.0,fixed_no_inner_forward_fold,-0.49730424017053565,64.77735294117647,13.543196318539112
cash_cover_months,short_2017_onward,2021,fiscal_only,debt_service_cover__prior,10.0,fixed_no_inner_forward_fold,0.3241578454441395,19.440980392156867,56.44311068799157
cash_cover_months,short_2017_onward,2021,fiscal_only,maintenance_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,0.4122075609335675,102.42872898444608,27.41335991439951
cash_cover_months,short_2017_onward,2021,fiscal_only,population__prior,10.0,fixed_no_inner_forward_fold,-0.024698681563967425,50263.509803921566,65782.44821062255
cash_cover_months,short_2017_onward,2021,fiscal_only,road_km__prior,10.0,fixed_no_inner_forward_fold,0.2478214687773129,1202.8327460784315,724.1156479573958
cash_cover_months,short_2017_onward,2021,fiscal_only,operating_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_only,cash_cover_months__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_only,current_ratio__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_only,own_source_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_only,debt_service_cover__prior__missing,10.0,fixed_no_inner_forward_fold,0.5308994915677289,0.058823529411764705,0.23529411764705882
cash_cover_months,short_2017_onward,2021,fiscal_only,maintenance_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,-0.1282769413937355,0.00980392156862745,0.09852819236393032
cash_cover_months,short_2017_onward,2021,fiscal_only,population__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_only,road_km__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,operating_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,-0.017657528711455203,3.4553921568627457,8.70467911939913
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,cash_cover_months__prior,10.0,fixed_no_inner_forward_fold,4.6554469889009376,12.720980392156857,5.6297613416841585
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,current_ratio__prior,10.0,fixed_no_inner_forward_fold,0.387930572566431,4.069803921568628,2.2931026076903724
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,own_source_pct__prior,10.0,fixed_no_inner_forward_fold,-0.47499207462487975,64.77735294117647,13.543196318539112
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,debt_service_cover__prior,10.0,fixed_no_inner_forward_fold,0.30802883014903654,19.440980392156867,56.44311068799157
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,maintenance_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,0.38289744207449183,102.42872898444608,27.41335991439951
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,population__prior,10.0,fixed_no_inner_forward_fold,-0.036721501243281725,50263.509803921566,65782.44821062255
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,road_km__prior,10.0,fixed_no_inner_forward_fold,0.33484471170696317,1202.8327460784315,724.1156479573958
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,fesm_burned_ha__event,10.0,fixed_no_inner_forward_fold,-0.4298160624174664,1985.2941176470586,8477.023009156537
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,operating_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,cash_cover_months__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,current_ratio__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,own_source_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,debt_service_cover__prior__missing,10.0,fixed_no_inner_forward_fold,0.5349197427482397,0.058823529411764705,0.23529411764705882
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,maintenance_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,-0.11227117943379368,0.00980392156862745,0.09852819236393032
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,population__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,road_km__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_fire,fesm_burned_ha__event__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,operating_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,-0.01768923956432283,3.4553921568627457,8.704679119399128
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,cash_cover_months__prior,10.0,fixed_no_inner_forward_fold,4.655962625131702,12.720980392156862,5.6297613416841585
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,current_ratio__prior,10.0,fixed_no_inner_forward_fold,0.4121813635456674,4.069803921568629,2.2931026076903724
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,own_source_pct__prior,10.0,fixed_no_inner_forward_fold,-0.48962312972488664,64.77735294117646,13.543196318539112
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,debt_service_cover__prior,10.0,fixed_no_inner_forward_fold,0.3134788672892829,19.440980392156867,56.44311068799156
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,maintenance_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,0.3976690557073054,102.42872898444604,27.413359914399514
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,population__prior,10.0,fixed_no_inner_forward_fold,-0.05399868490061085,50263.509803921566,65782.44821062256
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,road_km__prior,10.0,fixed_no_inner_forward_fold,0.3161384279340844,1202.8327460784315,724.1156479573959
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,fesm_burned_ha__event,10.0,fixed_no_inner_forward_fold,-0.491049179026231,1985.294117647059,8477.023009156535
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,operating_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,cash_cover_months__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,current_ratio__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,own_source_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,debt_service_cover__prior__missing,10.0,fixed_no_inner_forward_fold,0.5445765077284079,0.058823529411764705,0.2352941176470588
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,maintenance_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,-0.13403841776988334,0.00980392156862745,0.09852819236393036
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,population__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,road_km__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,fesm_burned_ha__event__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,bushfire_declared__event__listed,10.0,fixed_no_inner_forward_fold,0.08487042031789822,0.17647058823529413,0.3812200410828152
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,bushfire_declared__event__no_listed,10.0,fixed_no_inner_forward_fold,-0.08487042031789825,0.8235294117647058,0.3812200410828152
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,bushfire_declared__event__unknown,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,flood_declared__event__listed,10.0,fixed_no_inner_forward_fold,0.051953335888126964,0.3235294117647059,0.4678227564878494
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,flood_declared__event__no_listed,10.0,fixed_no_inner_forward_fold,-0.05195333588813393,0.6764705882352942,0.46782275648784893
cash_cover_months,short_2017_onward,2021,fiscal_plus_disaster,flood_declared__event__unknown,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_only,operating_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,0.4670737406147409,2.6634803921568633,9.16639339046886
cash_cover_months,short_2017_onward,2022,fiscal_only,cash_cover_months__prior,10.0,fixed_no_inner_forward_fold,4.612836565471314,12.709901960784313,5.91707350080407
cash_cover_months,short_2017_onward,2022,fiscal_only,current_ratio__prior,10.0,fixed_no_inner_forward_fold,0.2134174048120879,3.974264705882353,2.2511380452025254
cash_cover_months,short_2017_onward,2022,fiscal_only,own_source_pct__prior,10.0,fixed_no_inner_forward_fold,-0.7119284776537482,64.58632352941177,14.121987956251244
cash_cover_months,short_2017_onward,2022,fiscal_only,debt_service_cover__prior,10.0,fixed_no_inner_forward_fold,0.2759543287716265,17.4268137254902,46.90211843688154
cash_cover_months,short_2017_onward,2022,fiscal_only,maintenance_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,-0.026648637482842276,105.2449701068957,33.9744785718001
cash_cover_months,short_2017_onward,2022,fiscal_only,population__prior,10.0,fixed_no_inner_forward_fold,0.34216027011461114,50949.9068627451,66455.59630520623
cash_cover_months,short_2017_onward,2022,fiscal_only,road_km__prior,10.0,fixed_no_inner_forward_fold,0.09113400988047723,1206.7180140705882,722.6858108416382
cash_cover_months,short_2017_onward,2022,fiscal_only,operating_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_only,cash_cover_months__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_only,current_ratio__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_only,own_source_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_only,debt_service_cover__prior__missing,10.0,fixed_no_inner_forward_fold,0.13305816218966365,0.06372549019607843,0.24426328437845082
cash_cover_months,short_2017_onward,2022,fiscal_only,maintenance_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,-0.47201620102561653,0.00980392156862745,0.0985281923639303
cash_cover_months,short_2017_onward,2022,fiscal_only,population__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_only,road_km__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,operating_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,0.4567742496519094,2.6634803921568633,9.16639339046886
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,cash_cover_months__prior,10.0,fixed_no_inner_forward_fold,4.626642659259391,12.709901960784313,5.91707350080407
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,current_ratio__prior,10.0,fixed_no_inner_forward_fold,0.19469926197984655,3.974264705882353,2.2511380452025254
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,own_source_pct__prior,10.0,fixed_no_inner_forward_fold,-0.6905509351902864,64.58632352941177,14.121987956251244
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,debt_service_cover__prior,10.0,fixed_no_inner_forward_fold,0.27274485253379604,17.4268137254902,46.90211843688154
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,maintenance_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,-0.030989073226508505,105.2449701068957,33.9744785718001
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,population__prior,10.0,fixed_no_inner_forward_fold,0.3320282287810328,50949.9068627451,66455.59630520623
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,road_km__prior,10.0,fixed_no_inner_forward_fold,0.11186535324798853,1206.7180140705882,722.6858108416382
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,fesm_burned_ha__event,10.0,fixed_no_inner_forward_fold,-0.1270336881277652,19356.165784313725,59735.76475837961
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,operating_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,cash_cover_months__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,current_ratio__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,own_source_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,debt_service_cover__prior__missing,10.0,fixed_no_inner_forward_fold,0.12905641444166202,0.06372549019607843,0.24426328437845082
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,maintenance_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,-0.4763826735429394,0.00980392156862745,0.0985281923639303
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,population__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,road_km__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_fire,fesm_burned_ha__event__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,operating_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,0.4607883785110967,2.6634803921568633,9.166393390468864
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,cash_cover_months__prior,10.0,fixed_no_inner_forward_fold,4.625521028719233,12.709901960784315,5.91707350080407
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,current_ratio__prior,10.0,fixed_no_inner_forward_fold,0.18709550239704503,3.9742647058823537,2.251138045202525
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,own_source_pct__prior,10.0,fixed_no_inner_forward_fold,-0.6828222233940462,64.58632352941173,14.12198795625124
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,debt_service_cover__prior,10.0,fixed_no_inner_forward_fold,0.270589930917459,17.426813725490202,46.902118436881516
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,maintenance_ratio_pct__prior,10.0,fixed_no_inner_forward_fold,-0.033085224446949085,105.24497010689572,33.97447857180009
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,population__prior,10.0,fixed_no_inner_forward_fold,0.3218378162575907,50949.9068627451,66455.59630520624
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,road_km__prior,10.0,fixed_no_inner_forward_fold,0.12151078241501923,1206.7180140705882,722.6858108416382
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,fesm_burned_ha__event,10.0,fixed_no_inner_forward_fold,-0.10683004550324554,19356.165784313725,59735.764758379606
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,operating_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,cash_cover_months__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,current_ratio__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,own_source_pct__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,debt_service_cover__prior__missing,10.0,fixed_no_inner_forward_fold,0.12523090655272212,0.06372549019607843,0.24426328437845068
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,maintenance_ratio_pct__prior__missing,10.0,fixed_no_inner_forward_fold,-0.46792350607640487,0.00980392156862745,0.0985281923639302
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,population__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,road_km__prior__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,fesm_burned_ha__event__missing,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,bushfire_declared__event__listed,10.0,fixed_no_inner_forward_fold,-0.031113537092902054,0.29411764705882354,0.4556450995538136
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,bushfire_declared__event__no_listed,10.0,fixed_no_inner_forward_fold,0.03111353709291916,0.7058823529411765,0.4556450995538136
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,bushfire_declared__event__unknown,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,flood_declared__event__listed,10.0,fixed_no_inner_forward_fold,0.015060294107740416,0.5196078431372549,0.49961538455846655
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,flood_declared__event__no_listed,10.0,fixed_no_inner_forward_fold,-0.015060294107741836,0.4803921568627451,0.49961538455846655
cash_cover_months,short_2017_onward,2022,fiscal_plus_disaster,flood_declared__event__unknown,10.0,fixed_no_inner_forward_fold,0.0,0.0,1.0
cash_cover_months,short_2017_onward,2023,fiscal_only,operating_ratio_pct__prior,10.0,inner_forward_equal_year_MAE,0.5502264769611778,1.8959934853420197,9.077524446214332
cash_cover_months,short_2017_onward,2023,fiscal_only,cash_cover_months__prior,10.0,inner_forward_equal_year_MAE,4.884552318388508,12.709250814332247,6.280985245980061
